PONUMBERPREFIX,PONUMBER,VENDORCODE,ORDERTYPE,WORKFLOWSTATUS,REENCUMBER,ACQUNITIDS,SUBSCRIPTIONFROM,SUBSCRIPTIONTO,RENEWALDATE,ACQUISITIONMETHOD,PAYMENTSTATUS,REFERENCENO,ORDERFORMAT,REQUESTOR,Z68_OPEN_DATE,Z68_ORDER_DATE,QUANTITYX,LISTUNITPRICE,Z68_ORDER_STATUS_DATE_X,Z13_TITLE,AUTHOR,Z68_ISBN,Z68_MATERIAL_TYPE,notes
AC,44115210,ACAR,O,SV ,true,AC,19980629,20991231,0,C ,P,,M ,,19980629,19980629,1,130.00    ,20010715,Recent researches in the music of the Middle Ages and early Renaissance.,,,M ,library note: Music Librarian fund name: F-SO-2018
AC,44361300,ACACADE,O,SV ,true,AC,20000224,20991231,0,C ,P,,M ,,20000224,19770621,1,53.00     ,20040624,History of Russia / Sergei M. Soloviev.,"Solovʹev, S. M. (Sergeĭ Mikhaĭlovich), 1820-1879.",,M ,library note: some vols still nyp 5/2019 fund name: F-SO-2022
AC,44265311,ACYUK-SO,O,SV ,true,AC,19990705,20991231,0,C ,P,E5136146,M ,"Beebe, Jane A",19990705,19590204,1,90.00     ,20050614,The works of Henry Purcell.,"Purcell, Henry, 1659-1695.",,M ,"library note: complete in 33v? fund name: F-SO-2022 vendor note: // v.1, 6, 16, 18, 21, 22B?, 23, 29"
AC,40210,ACE,S,SV ,true,AC,20090101,20991231,20091101,CW,P,RB805010001741213029,S ,,20090209,20090209,1,,20090209,Quaderni urbinati di cultura classica.,,1724-1901,S ,library note: P+O; print cw order ; invoicing see online PO 44114631 fund name: S-CLASS-2022
AC,44398189,ACH,O,SV ,true,AC,20000517,20991231,0,C ,P,,M ,,20000517,19760701,1,150.00    ,20050113,Deutsche Exilliteratur seit 1933 / hrsg. von John M. Spalek und Joseph Strelka.,,,M ,library note: White fund name: F-GEN-2011
AC,44083890,ACE,S,SV ,true,AC,19951108,20991231,20070101,P ,P,RB805010001395620008,S ,,19980427,20090902,1,97.45     ,20090902,History of technology.,"Hall, A. Rupert (Alfred Rupert), 1920-2009.",0307-5451,S ,library note: print; change online only when available (10/09) fund name: S-ECON-2022 vendor note: //Begin issues published 1999 (v.20??)- and renew
AC,120178,ACYSO,O,SV ,true,AC,0,0,0,P ,P,id: 15863,M ,"McNutt, Dunstan C.",20140605,20140605,1,100.00    ,20140605,"Papers of John Adams / Robert J. Taylor, editor ; Mary-Jo Kline, associate editor ; Gregg L. Lint, a","Adams, John, 1735-1826.",,M ,library note: papers of (ie series III of bigger set) fund name: F-SO-2022 vendor note: begin with v. 16 and continue until complete
AC,44124661,ACE,S,SV ,true,AC,19950504,20991231,20070101,P ,P,RB805010001859289001,S ,,19980710,19980710,1,40.00     ,20060224,Studies in iconography.,,0148-1029,S ,library note: print fund name: S-ART-2022 vendor note: //Begin v.17- and renew
AC,44375475,ACYSO,O,SV ,true,AC,0,20991231,0,P ,P,S6022204,M ,"Harms, Tekla A.",20061113,20061113,1,150       ,20061113,Treatise on invertebrate paleontology / 2d editions directed and edited by Curt Teichert. Editorial,,,M ,"library note: 2/14 v.4 delayed, pts X,Y,Z also indefinitely delayed fund name: F-SO-2022"
AC,3971,ACUSGPO,O,SV ,true,AC,0,0,0,DE,P,,M ,,20061211,20061211,1,,20061211,Naval documents of the American Revolution. / Editor: William Bell Clark. With a foreword by Preside,United States. Naval History Division.,,M ,library note: E 271.U583 v._ ; set to be done in 25 vols. see SS when next one comes fund name: GIFT-DEFAULT
AC,44108011,ACH,O,SV ,true,AC,19980612,20991231,0,C ,P,,M ,"MERRITT, FLOYD S",19980612,19980612,1,201.      ,20050627,Neue deutsche Biographie / herausgegeben von der Historischen Kommission bei der Bayerischen Akademi,,,M ,fund name: F-SO-2022 vendor note: //Begin v.19- and renew
AC,44070342,ACNONE,O,SV ,true,AC,19980331,20991231,20070101,P ,P,,M ,,19980331,19980331,1,205.58    ,20010715,"A Critical bibliography of French literature / D.C. Cabeen, general editor.","Cabeen, David Clark, 1886-1965.",,M ,library note: Unknown vendor note: //Begin v.6- and renew
AC,44048385,ACE,S,SV ,true,AC,19950410,20991231,20070101,P ,P,RB805010001059312314,S ,,19980217,19980217,1,67.28     ,20051213,Annals of scholarship.,,0192-2858,S ,library note: print/pub.behind schedule. Latest issue is v.21:no.1/2 (2012) 12/28/2017 fund name: S-HIST-2022 vendor note: //Begin v.13 (1999)- and renew
AC,44115179,ACAR,O,SV ,true,AC,19980629,20991231,0,P ,P,,M ,,19980629,19980629,1,440.00    ,20060314,Recent researches in American music.,,,M ,library note: Music Librarian fund name: F-SO-2022
AC,44265062,ACFRONT,O,SV ,true,AC,19990703,20991231,0,C ,P,,M ,,19990703,19790416,1,180.00    ,20050810,Opere complete / Girolamo Frescobaldi ; pubblicate sotto gli auspici del Comune di Ferrara.,"Frescobaldi, Girolamo, 1583-1643, composer.",,M ,library note: Music Librarian fund name: F-SO-2020
AC,44035354,ACNONE,O,SV ,true,AC,19980127,20991231,20070101,P ,P,,M ,,19980127,19980127,1,17.00     ,20060313,The ACTFL foreign language education series.,American Council on the Teaching of Foreign Languages.,,M ,library note: Nawar Hewitt  Cancelled with EBSCO on 2/13/01. ACQ to reorder from another source in 3 months vendor note: //begin items published 1999- and renew
AC,44087998,ACH-S,O,SV ,true,AC,19980505,20991231,20070101,P ,P,,M ,,19980505,19980505,1,50.00     ,20010715,Internationale Bibliographie zur Geschichte der deutschen Literatur von den Anfängen bis zur Gegenw,"Albrecht, Günter, 1930-",,M ,library note: Unknown vendor note: //Begin issues published 1999- and renew
AC,44409187,ACFRONT,O,SV ,true,AC,20000626,20991231,0,C ,P,,M ,,20000626,19800610,1,741.00    ,20060406,Leipziger Ausgabe der Werke Felix Mendelssohn Bartholdys / herausgegeben von der Internationalen Fel,"Mendelssohn-Bartholdy, Felix, 1809-1847.",,M ,library note: Music Librarian fund name: F-SO-2022
AC,44405649,ACFRONT,O,SV ,true,AC,20000608,20991231,0,P ,P,,M ,,20000608,19821110,1,780.00    ,20060511,Musikalische Werke / Georg Philipp Telemann ; herausgegeben im Auftrag der Gesellschaft für Musikfo,"Telemann, Georg Philipp, 1681-1767.",,M ,library note: Music Librarian fund name: F-SO-2022
AC,45197702,ACM-C,O,SV ,true,AC,20040401,20991231,0,P ,P,,M ,"MERRITT, FLOYD S",20070417,20070417,1,98.43     ,20070417,"Adams family correspondence / L.H. Butterfield, editor ; Wendell D. Garrett, associate editor ; Marj",,,M ,fund name: F-SO-2022 vendor note: v.7 until complete
AC,44072296,ACE,S,SV ,true,AC,19980402,20991231,20070101,P ,P,RB805010001271628018,S ,"MERRITT, FLOYD S",19980402,20071115,1,50.58     ,20071115,Dictionnaire de biographie française / sous la direction de J. Balteau ... M. Barroux ... M. Prévo,,0415-8091,S ,"library note: go to ACQ, paper issues, bound when enough here for vol. see Acq Lib, match binding color and lettering; put call# on cover and send to Ref.  issue #117 in ss office someplace (2008) fund name: S-GEN-2022"
AC,44264902,ACH,O,SV ,true,AC,19990703,20991231,0,P ,P,,M ,,19990703,19780803,1,100.00    ,20060626,Reallexikon der germanischen Altertumskunde / Von Johannes Hoops.,,,M ,library note: Reference fund name: F-GEN-2011
AC,44265426,ACYUK-SO,O,SV ,true,AC,19990705,20991231,0,C ,P,E7401727,M ,,19990705,19580903,1,111.00    ,20040909,Novum glossarium mediae latinitatis : ab anno DCCC usque ad annum MCC / edendum curavit Consilium Ac,,,M ,library note: Classics Dept. fund name: F-SO-2022
AC,44546919,ACAUX,O,SV ,true,AC,20010629,20991231,0,C ,P,,M ,,20010629,19950101,1,90.00     ,20030404,Les Sources de L'histoire économique et sociale du Moyen âge / par Robert-Henri Bautier ... et Jan,"Bautier, Robert-Henri, 1922-2010.",,M ,library note: Merritt
AC,44125896,ACE,S,SV ,true,AC,19950412,20991231,20070101,P ,P,RB805010001936508944,S ,,19980715,19980715,1,27.95     ,20051213,Visual arts research.,,0736-0770,S ,library note: print fund name: S-ART-2022 vendor note: //Begin v.25 (1999)- and renew
AC,44263181,ACYSO,O,SV ,true,AC,19990629,20991231,0,C ,P,,M ,,19990629,19990222,1,225.00    ,20010715,Photii Patriarchae Lexicon / edidit Christos Theodoridis.,"Photius I, Saint, Patriarch of Constantinople, approximately 820-approximately 891.",,M ,library note: Hague fund name: F-SO-2022
AC,4481494X,ACE,S,SV ,true,AC,19950411,20991231,20070101,P ,P,RB805010001340252618,S ,,20030312,20030312,1,128.00    ,20051213,Flash art.,,0394-1493,S ,"library note: print fund name: S-ART-2022 vendor note: //begin v.36, no.228 (Jan/Feb 2003)- and renew"
AC,44053472,ACE,S,SV ,true,AC,19950425,20991231,20070101,P ,P,RB805010001113887988,S ,,19980224,19980224,1,20.00     ,20060628,The best American short stories.,,0067-6233,S ,library note: print fund name: S-GEN-2022 vendor note: //Begin 2001- and renew
AC,44264756,ACH,O,SV ,true,AC,19990703,20991231,0,C ,P,,M ,,19990702,19871110,1,300.00    ,20010718,Poetae comici Graeci : (PCG) / ediderunt R. Kassel et C. Austin.,,,M ,library note: Griffiths
AC,44126955,ACE,S,SV ,true,AC,19950719,20991231,20070101,P ,P,RB805010001969344001,S ,,19980717,19980717,1,29        ,20051213,The Writer's market.,,0084-2729,S ,library note: print fund name: S-REF-2022 vendor note: //Begin 1998- and renew
AC,4411011X,ACE,S,SV ,true,AC,19950620,20991231,20070101,P ,P,RB805010001686757006,S ,,19980618,19980618,1,31.05     ,20051213,Perspectives in religious studies.,,0093-531X,S ,library note: print fund name: S-RELIG-2022 vendor note: //Begin v.26 (1999)- and renew.
AC,44698069,ACH,O,SV ,true,AC,20020620,20991231,0,P ,P,,M ,,20020620,20070115,1,110.00    ,20070115,"Kritische Friedrich-Schlegel-Ausgabe / herausgegeben von Ernst Behler, unter Mitwirkung von Jean-Jac","Schlegel, Friedrich von, 1772-1829.",,M ,library note: German Department fund name: F-SO-2021
AC,44037119,ACE,S,SV ,true,AC,19950403,20991231,20070101,P ,P,RB805010001007402001,S ,,19980130,19980130,1,100.00    ,20051213,Acta Asiatica.,,0567-7254,S ,library note: print fund name: S-ASIAN-2022 vendor note: //begin 76 (1999)- and renew
AC,44048361,ACNONE,O,SV ,true,AC,19980217,20991231,20070101,C ,P,,M ,,19980217,19980217,1,60.00     ,20060419,ANNALS OF MATHEMATICS STUDIES.,,,M ,library note: Mathematics Department ca w Ebsco 3/17/00;reordered
AC,44051384,ACE,S,SV ,true,AC,19950411,20991231,20070101,P ,P,RB805010001073961005,S ,,19980219,19980219,1,34.67     ,20051213,Archives of Asian art.,,0066-6637,S ,library note: print subs (current 6/2016) fund name: S-ART-2022 vendor note: //Begin v.51 (1998)- and renew
AC,44051724,ACMCARD,S,SV ,true,AC,19950412,20991231,20070101,P ,P,Smithsonian,S ,,19980220,19980220,1,45.02     ,20050329,Ars orientalis.,,0571-1371,S ,library note: print subs/must order direct from pub (10/2019) fund name: S-ART-2022 vendor note: Freer/Sackler
AC,44052030,ACE,S,SV ,true,AC,19950411,20991231,20070101,P ,P,RB805010001083110007,S ,,19980220,19980220,1,103.50    ,20051213,Artibus Asiae.,,0004-3648,S ,library note: print subs fund name: S-ART-2022 vendor note: //Begin v.59 (1999)- and renew
AC,44124995,ACJPT,S,SV ,true,AC,19950614,20991231,20070101,P ,P,,S ,,19980713,19980713,1,50        ,20060516,Transactions of the Asiatic Society of Japan.,,0913-4271,S ,library note: print fund name: S-ASIAN-2022 vendor note: //Begin v.12 (1997)- and renew
AC,44813880,ACM-C,O,SV ,true,AC,20030310,20991231,0,P ,P,,M ,,20030310,20070116,1,106.09    ,20070116,"The papers of Benjamin Franklin / Leonard W. Labaree, editor. Whitfield J. Bell, Jr., associate edit","Franklin, Benjamin, 1706-1790.",,M ,library note: History Department fund name: F-SO-2022 vendor note: v.31+ until complete
AC,45322284,ACWEDGESTONE,O,SV ,true,AC,20060623,20991231,0,P ,P,,M ,,20060623,20071012,1,115.00    ,20071012,The Brownings' correspondence / edited by Philip Kelley & Ronald Hudson.,"Browning, Robert, 1812-1889, author.",,M ,fund name: F-SO-2022
AC,44115350,ACE,S,SV ,true,AC,19950614,20991231,20070101,P ,P,RB805010001779666007,S ,,19980629,19980629,1,38.31     ,20051213,Revue de musicologie / publiée par la Société française de musicologie.,,0035-1601,S ,library note: print fund name: S-MUSIC-2022 vendor note: //Begin v.85 (1999)- and renew.
AC,44404128,ACYUK-SO,O,SV ,true,AC,20000606,20991231,0,P ,P,E2142877,M ,,20000606,19870916,1,131.00    ,20060406,"The correspondence of Charles Darwin / [editors, Frederick Burkhardt, Sydney Smith and others].","Darwin, Charles, 1809-1882.",,M ,library note: Librarian fund name: F-SO-2022
AC,44124417,ACE,S,SV ,true,AC,19951221,20991231,20070101,P ,P,RB805010001858889264,S ,,19980709,19980709,1,54.02     ,20060406,"Studies in contemporary Jewry / Institute of Contemporary Jewry, the Hebrew University of Jerusalem.",,0740-8625,S ,library note: print fund name: S-RELIG-2022 vendor note: //Begin v.14 (1998)- and renew.
AC,44806656,ACABING,O,SV ,true,AC,20030214,20991231,0,C ,P,,M ,,20030214,20110630,1,60.00     ,20110630,The works of John Wesley / edited by Albert C. Outler [and others].,"Wesley, John, 1703-1791, author.",,M ,library note: Religion Department fund name: F-SO-2022
AC,44265438,ACH,O,SV ,true,AC,19990705,20991231,0,C ,P,,M ,,19990705,19700825,1,670.00    ,20050929,Desiderii Erasmi Roterodami Opera omnia / recognita et adnotatione critica instructa notisque illust,"Erasmus, Desiderius, -1536.",,M ,library note: Librarian fund name: F-SO-2022
AC,74789,ACE,S,SV ,true,AC,20090101,20991231,20111101,CW,P,RB805010001963096891,S ,"Trumble, Paul M.",20110210,20110210,1,,20110210,Word & image.,,1943-2178,S ,library note: P+O; print cw order ; Invoicing on online PO 44126736 fund name: S-ART-2022
AC,44047757,ACE,S,SV ,true,AC,19950410,20991231,20070101,P ,P,RB805010001055065502,S ,,19980216,19980216,1,88.00     ,20051222,Anglo-Norman studies : proceedings of the Battle Conference.,Battle Conference on Anglo-Norman Studies.,0954-9927,S ,library note: print fund name: S-ENG-2022 vendor note: //Begin 21th (1998)- and renew
AC,44459531,ACLONGLEAF,O,SV ,true,AC,20001211,20991231,0,C ,P,,M ,,20001211,20071011,1,75.00     ,20071011,The papers of James Madison : secretary of state series / edited by Robert J. Brugger [and others].,"Madison, James, 1751-1836.",,M ,library note: B-107789 is for 2 subseries; CHECK SUBSERIES ON TITLE page fund name: F-SO-2022
AC,5482,ACH,O,SV ,true,AC,0,0,0,P ,P,,M ,,20070115,20070115,1,130.00    ,20070115,"Frühneuhochdeutsches Wörterbuch / herausgegeben von Robert R. Anderson, Ulrich Goebel, Oskar Reich",,,M ,"library note: was in Ref, transferred to stacks 2014; fascicles get call # on cover and shelved in stacks;publ sends cloth cover when fasc ready to be bound; enter items only for bound vols. fund name: F-SO-2022"
AC,44260386,ACCHICAGODIST,O,SV ,true,AC,19990624,20991231,0,P ,P,,M ,,19990624,19870714,1,400.00    ,20010715,The history of cartography / edited by J. B. Harley and David Woodward.,,,M ,library note: current as of 5/2019 fund name: F-SO-2022
AC,44115192,ACAR,O,SV ,true,AC,19980629,20991231,0,P ,P,,M ,"Beebe, Jane A.",19980629,19980629,1,605.00    ,20060523,Recent researches in the music of the Baroque Era.,,,M ,fund name: F-SO-2022
AC,44265049,ACFRONT,O,SV ,true,AC,19990703,20991231,0,C ,P,,M ,,19990703,19680329,1,100.00    ,20010715,Sämtliche Werke. : Kritische Gesamtausgabe / hrsg. von der Internationalen Hugo Wolf-Gesellschaft u,"Wolf, Hugo, 1860-1903.",,M ,library note: Music Librarian
AC,44265384,ACPEPP,O,SV ,true,AC,19990705,20991231,0,P ,P,,M ,,19990705,19710103,1,225.00    ,20051121,Neue Ausgabe sämtlicher Werke / Franz Liszt = New edition of the complete works / Ferenc Liszt.,"Liszt, Franz, 1811-1886, composer, arranger of music.",,M ,library note: Music Librarian fund name: F-SO-2022
AC,44265177,ACM-C,O,SV ,true,AC,19990704,20991231,0,P ,P,,M ,"MERRITT, FLOYD S",19990704,19890707,1,250.00    ,20060510,Encyclopædia Iranica / edited by Ehsan Yarshater.,,,M ,fund name: F-SO-2022 vendor note: v.13+
AC,44546932,ACH,O,SV ,true,AC,20010629,20991231,0,C ,P,,M ,,20010629,19880615,1,80.00     ,20050531,"Werke und Briefe : Stuttgarter Ausgabe, kommentierte Ausgabe / Christian Morgenstern ; unter der Lei","Morgenstern, Christian, 1871-1914.",,M ,library note: White fund name: F-SO-2019
AC,44099964,ACITINC,S,SV ,true,AC,19940721,20991231,20070101,P ,P,,S ,,19980526,19980526,1,193.10    ,20060330,Literary market place : LMP.,,,S ,library note: print fund name: S-REF-2022 vendor note: //Begin 1999- and renew
AC,44062400,ACE,S,SV ,true,AC,19950519,20991231,20070101,P ,P,RB805010001185319621,S ,,19980312,19980312,1,35        ,20031030,Cather studies.,,1045-9871,S ,library note: print; bill later subs fund name: S-ENG-2022 vendor note: //Begin v.4 (1999??)- and renew
AC,44052017,ACE,S,SV ,true,AC,19950412,20991231,20070101,P ,P,RB805010001082962606,S ,,19980220,19980220,1,68.31     ,20051213,Artforum international.,,1086-7058,S ,library note: P+O subs (U/P required for online access) AC has aggregator access so never registered for U/P access (10/2016) fund name: S-ART-2022 vendor note: //Begin v.38 (1999/2000)- and renew
AC,198160,ACPROQU,M,SV ,true,AC,0,0,0,P ,P,,EJ,,20220202,20220202,1,6861      ,20220202,Artforum international.,,1086-7058,EJ,library note: One time purchase of archive to compliment ongoing subscription. fund name: S-ART-2022
AC,44047605,ACGIFT,S,SV ,true,AC,19950410,20991231,20070101,G ,P,,S ,"Trumble, Paul M.",19980216,20140110,6,1.00      ,20140110,The Amherst College OLIO.,Amherst College.,,S ,"library note: 6 copies free to Lib, in Oct contact olio@amherst.edu; Acq Lib librarian needs to get 1 copy for digitization and ingest into Repository 4c items added see checkin fund name: S-GEN-2022 vendor note: in Oct contact Olio"
AC,4404138X,ACE,S,SV ,true,AC,19941214,20991231,20070101,P ,P,RB805010001036865368,S ,,19980205,19980205,1,79.00     ,20051213,American Art.,,1073-9300,S ,library note: was P+O; beginning 2018 Print = DDP ($79) with Online = Complete Chicago Package (EBSCO) e_note: was P+O; beginning 2018 Print = DDP ($79) with Online = Complete Chicago Package (EBSCO) fund name: S-ART-2022 vendor note: //Begin v.13 (1999)- and renew
AC,44369311,ACAUX,O,SV ,true,AC,20000313,20991231,0,C ,P,,M ,"Cheyette, Fredric L",20000313,19910712,1,90.00     ,20011120,Histoire du christianisme des origines à nos jours / sous la direction de Jean-Marie Mayeur [and ot,,,M ,
AC,44258240,ACCAMUP,O,SV ,true,AC,19990615,20991231,20070101,C ,P,,M ,,19990615,19950202,1,100.00    ,20020110,The Cambridge history of the English language / edited by Richard M. Hogg.,,,M ,library note: Kasper dup set of v.1-6 sent by CUP and returned;acct will be credited 1/02ss
AC,44260520,ACACADE,O,SV ,true,AC,19990624,20991231,0,C ,P,,M ,"Czap, Peter",19990624,19911209,1,133.00    ,20060417,Documents of Soviet history / edited by Rex A. Wade.,,,M ,library note: v.10 nyp 5/2019 (last one recd 2016) fund name: F-SO-2022
AC,44052546,ACE,S,SV ,true,AC,19950417,20991231,20070101,P ,P,RB805010001090837923,S ,,19980223,19980223,1,25.50     ,20060526,Athenäum.,,0940-516X,S ,library note: print fund name: S-GERM-2022 vendor note: //Begin v.7 (1997)- and renew
